index,x,y,z,coverage_db
1334,-23500.0,11500.0,150.0,-111.5
1335,-22500.0,11500.0,150.0,-133.7
1336,-21500.0,11500.0,150.0,-117.8
1337,-20500.0,11500.0,150.0,-114.7
1338,-19500.0,11500.0,150.0,-131.8
1339,-15500.0,11500.0,150.0,-126.7
1340,-79500.0,10500.0,150.0,-121.0
1341,-78500.0,10500.0,150.0,-121.1
1342,-77500.0,10500.0,150.0,-86.0
1343,-76500.0,10500.0,150.0,-86.2
1344,-75500.0,10500.0,150.0,-84.9
1345,-74500.0,10500.0,150.0,-83.4
1346,-73500.0,10500.0,150.0,-81.3
1347,-72500.0,10500.0,150.0,-83.0
1348,-71500.0,10500.0,150.0,-82.6
1349,-70500.0,10500.0,150.0,-81.5
1350,-69500.0,10500.0,150.0,-83.1
1351,-68500.0,10500.0,150.0,-82.7
1352,-67500.0,10500.0,150.0,-81.4
1353,-66500.0,10500.0,150.0,-81.6
1354,-65500.0,10500.0,150.0,-84.5
1355,-64500.0,10500.0,150.0,-82.0
1356,-63500.0,10500.0,150.0,-81.4
1357,-62500.0,10500.0,150.0,-81.2
1358,-61500.0,10500.0,150.0,-81.4
1359,-60500.0,10500.0,150.0,-82.3
1360,-59500.0,10500.0,150.0,-81.2
1361,-58500.0,10500.0,150.0,-81.1
1362,-57500.0,10500.0,150.0,-81.9
1363,-56500.0,10500.0,150.0,-81.4
1364,-55500.0,10500.0,150.0,-81.4
1365,-54500.0,10500.0,150.0,-81.0
1366,-53500.0,10500.0,150.0,-81.4
1367,-52500.0,10500.0,150.0,-81.5
1368,-51500.0,10500.0,150.0,-81.6
1369,-50500.0,10500.0,150.0,-81.3
1370,-49500.0,10500.0,150.0,-81.8
1371,-48500.0,10500.0,150.0,-81.5
1372,-47500.0,10500.0,150.0,-81.5
1373,-46500.0,10500.0,150.0,-84.1
1374,-45500.0,10500.0,150.0,-94.2
1375,-43500.0,10500.0,150.0,-98.8
1376,-42500.0,10500.0,150.0,-87.6
1377,-41500.0,10500.0,150.0,-85.2
1378,-40500.0,10500.0,150.0,-87.2
1379,-39500.0,10500.0,150.0,-87.3
1380,-38500.0,10500.0,150.0,-89.2
1381,-37500.0,10500.0,150.0,-103.0
1382,-26500.0,10500.0,150.0,-120.9
1383,-25500.0,10500.0,150.0,-118.3
1384,-23500.0,10500.0,150.0,-112.0
1385,-22500.0,10500.0,150.0,-110.3
1386,-21500.0,10500.0,150.0,-118.4
1387,-20500.0,10500.0,150.0,-114.2
1388,-18500.0,10500.0,150.0,-102.1
1389,-14500.0,10500.0,150.0,-129.5
1390,-79500.0,9500.0,150.0,-121.1
1391,-78500.0,9500.0,150.0,-121.1
1392,-77500.0,9500.0,150.0,-121.2
1393,-76500.0,9500.0,150.0,-121.3
1394,-75500.0,9500.0,150.0,-121.3
1395,-74500.0,9500.0,150.0,-121.4
1396,-73500.0,9500.0,150.0,-85.0
1397,-72500.0,9500.0,150.0,-83.6
1398,-71500.0,9500.0,150.0,-81.1
1399,-70500.0,9500.0,150.0,-82.6
1400,-69500.0,9500.0,150.0,-82.2
1401,-68500.0,9500.0,150.0,-81.3
1402,-67500.0,9500.0,150.0,-82.2
1403,-66500.0,9500.0,150.0,-82.1
1404,-65500.0,9500.0,150.0,-80.7
1405,-64500.0,9500.0,150.0,-81.8
1406,-63500.0,9500.0,150.0,-81.7
1407,-62500.0,9500.0,150.0,-81.4
1408,-61500.0,9500.0,150.0,-80.7
1409,-60500.0,9500.0,150.0,-81.5
1410,-59500.0,9500.0,150.0,-81.5
1411,-58500.0,9500.0,150.0,-80.5
1412,-57500.0,9500.0,150.0,-81.0
1413,-56500.0,9500.0,150.0,-80.7
1414,-55500.0,9500.0,150.0,-81.1
1415,-54500.0,9500.0,150.0,-80.9
1416,-53500.0,9500.0,150.0,-80.4
1417,-52500.0,9500.0,150.0,-81.1
1418,-51500.0,9500.0,150.0,-80.6
1419,-50500.0,9500.0,150.0,-81.2
1420,-49500.0,9500.0,150.0,-80.4
1421,-48500.0,9500.0,150.0,-80.6
1422,-47500.0,9500.0,150.0,-80.7
1423,-46500.0,9500.0,150.0,-81.6
1424,-45500.0,9500.0,150.0,-82.8
1425,-44500.0,9500.0,150.0,-84.1
1426,-43500.0,9500.0,150.0,-82.7
1427,-42500.0,9500.0,150.0,-91.2
1428,-41500.0,9500.0,150.0,-86.0
1429,-40500.0,9500.0,150.0,-85.2
1430,-39500.0,9500.0,150.0,-84.9
1431,-38500.0,9500.0,150.0,-88.7
1432,-37500.0,9500.0,150.0,-104.4
1433,-25500.0,9500.0,150.0,-128.2
1434,-22500.0,9500.0,150.0,-105.4
1435,-21500.0,9500.0,150.0,-109.4
1436,-20500.0,9500.0,150.0,-111.1
1437,-78500.0,8500.0,150.0,-121.1
1438,-77500.0,8500.0,150.0,-118.2
1439,-76500.0,8500.0,150.0,-121.3
1440,-75500.0,8500.0,150.0,-121.4
1441,-74500.0,8500.0,150.0,-121.5
1442,-73500.0,8500.0,150.0,-121.5
1443,-72500.0,8500.0,150.0,-121.6
1444,-71500.0,8500.0,150.0,-96.8
1445,-70500.0,8500.0,150.0,-86.8
1446,-69500.0,8500.0,150.0,-83.9
1447,-68500.0,8500.0,150.0,-82.3
1448,-67500.0,8500.0,150.0,-82.1
1449,-66500.0,8500.0,150.0,-81.5
1450,-65500.0,8500.0,150.0,-81.3
1451,-64500.0,8500.0,150.0,-80.7
1452,-63500.0,8500.0,150.0,-80.9
1453,-62500.0,8500.0,150.0,-80.7
1454,-61500.0,8500.0,150.0,-81.2
1455,-60500.0,8500.0,150.0,-80.0
1456,-59500.0,8500.0,150.0,-80.6
1457,-58500.0,8500.0,150.0,-80.5
1458,-57500.0,8500.0,150.0,-80.3
1459,-56500.0,8500.0,150.0,-80.6
1460,-55500.0,8500.0,150.0,-80.1
1461,-54500.0,8500.0,150.0,-80.2
1462,-53500.0,8500.0,150.0,-80.2
1463,-52500.0,8500.0,150.0,-79.9
1464,-51500.0,8500.0,150.0,-80.2
1465,-50500.0,8500.0,150.0,-79.6
1466,-49500.0,8500.0,150.0,-79.6
1467,-48500.0,8500.0,150.0,-80.1
1468,-47500.0,8500.0,150.0,-80.3
1469,-46500.0,8500.0,150.0,-80.4
1470,-45500.0,8500.0,150.0,-80.5
1471,-44500.0,8500.0,150.0,-80.7
1472,-43500.0,8500.0,150.0,-81.5
1473,-42500.0,8500.0,150.0,-82.5
1474,-41500.0,8500.0,150.0,-92.4
1475,-40500.0,8500.0,150.0,-83.5
1476,-39500.0,8500.0,150.0,-86.5
1477,-38500.0,8500.0,150.0,-88.5
1478,-37500.0,8500.0,150.0,-98.5
1479,-28500.0,8500.0,150.0,-111.2
1480,-27500.0,8500.0,150.0,-121.3
1481,-23500.0,8500.0,150.0,-111.2
1482,-22500.0,8500.0,150.0,-102.2
1483,-21500.0,8500.0,150.0,-102.1
1484,-20500.0,8500.0,150.0,-102.7
1485,-79500.0,7500.0,150.0,-120.8
1486,-78500.0,7500.0,150.0,-121.2
1487,-77500.0,7500.0,150.0,-121.3
1488,-76500.0,7500.0,150.0,-121.3
1489,-75500.0,7500.0,150.0,-121.4
1490,-74500.0,7500.0,150.0,-118.5
1491,-73500.0,7500.0,150.0,-118.5
1492,-72500.0,7500.0,150.0,-121.6
1493,-71500.0,7500.0,150.0,-121.7
1494,-70500.0,7500.0,150.0,-118.8
1495,-68500.0,7500.0,150.0,-88.9
1496,-67500.0,7500.0,150.0,-85.9
1497,-66500.0,7500.0,150.0,-84.3
1498,-65500.0,7500.0,150.0,-80.5
1499,-64500.0,7500.0,150.0,-80.4
1500,-63500.0,7500.0,150.0,-81.3
1501,-62500.0,7500.0,150.0,-81.2
1502,-61500.0,7500.0,150.0,-80.4
1503,-60500.0,7500.0,150.0,-80.7
1504,-59500.0,7500.0,150.0,-80.1
1505,-58500.0,7500.0,150.0,-80.0
1506,-57500.0,7500.0,150.0,-80.8
1507,-56500.0,7500.0,150.0,-79.3
1508,-55500.0,7500.0,150.0,-80.1
1509,-54500.0,7500.0,150.0,-80.5
1510,-53500.0,7500.0,150.0,-80.8
1511,-52500.0,7500.0,150.0,-80.5
1512,-51500.0,7500.0,150.0,-79.9
1513,-50500.0,7500.0,150.0,-78.9
1514,-49500.0,7500.0,150.0,-79.3
1515,-48500.0,7500.0,150.0,-79.3
1516,-47500.0,7500.0,150.0,-79.8
1517,-46500.0,7500.0,150.0,-79.0
1518,-45500.0,7500.0,150.0,-79.8
1519,-44500.0,7500.0,150.0,-79.8
1520,-43500.0,7500.0,150.0,-80.4
1521,-42500.0,7500.0,150.0,-80.7
1522,-41500.0,7500.0,150.0,-82.4
1523,-40500.0,7500.0,150.0,-83.3
1524,-39500.0,7500.0,150.0,-85.5
1525,-38500.0,7500.0,150.0,-93.3
1526,-37500.0,7500.0,150.0,-92.7
1527,-36500.0,7500.0,150.0,-89.4
1528,-35500.0,7500.0,150.0,-92.4
1529,-30500.0,7500.0,150.0,-121.5
1530,-29500.0,7500.0,150.0,-109.9
1531,-28500.0,7500.0,150.0,-108.7
1532,-27500.0,7500.0,150.0,-127.5
1533,-25500.0,7500.0,150.0,-102.7
1534,-24500.0,7500.0,150.0,-96.8
1535,-23500.0,7500.0,150.0,-96.1
1536,-22500.0,7500.0,150.0,-99.9
1537,-21500.0,7500.0,150.0,-101.4
1538,-20500.0,7500.0,150.0,-103.7
1539,-19500.0,7500.0,150.0,-124.6
1540,-78500.0,6500.0,150.0,-118.2
1541,-77500.0,6500.0,150.0,-121.3
1542,-76500.0,6500.0,150.0,-121.4
1543,-75500.0,6500.0,150.0,-107.6
1544,-74500.0,6500.0,150.0,-121.5
1545,-73500.0,6500.0,150.0,-121.6
1546,-72500.0,6500.0,150.0,-118.7
1547,-71500.0,6500.0,150.0,-118.8
1548,-70500.0,6500.0,150.0,-118.8
1549,-69500.0,6500.0,150.0,-133.5
1550,-64500.0,6500.0,150.0,-92.3
1551,-63500.0,6500.0,150.0,-82.5
1552,-62500.0,6500.0,150.0,-81.0
1553,-61500.0,6500.0,150.0,-80.2
1554,-60500.0,6500.0,150.0,-79.8
1555,-59500.0,6500.0,150.0,-80.3
1556,-58500.0,6500.0,150.0,-79.3
1557,-57500.0,6500.0,150.0,-79.3
1558,-56500.0,6500.0,150.0,-79.0
1559,-55500.0,6500.0,150.0,-81.0
1560,-54500.0,6500.0,150.0,-80.4
1561,-53500.0,6500.0,150.0,-80.7
1562,-52500.0,6500.0,150.0,-81.1
1563,-51500.0,6500.0,150.0,-79.9
1564,-50500.0,6500.0,150.0,-79.5
1565,-49500.0,6500.0,150.0,-78.9
1566,-48500.0,6500.0,150.0,-78.8
1567,-47500.0,6500.0,150.0,-78.3
1568,-46500.0,6500.0,150.0,-78.4
1569,-45500.0,6500.0,150.0,-78.5
1570,-44500.0,6500.0,150.0,-79.2
1571,-43500.0,6500.0,150.0,-79.1
1572,-42500.0,6500.0,150.0,-79.5
1573,-41500.0,6500.0,150.0,-80.1
1574,-40500.0,6500.0,150.0,-81.6
1575,-39500.0,6500.0,150.0,-83.7
1576,-38500.0,6500.0,150.0,-93.2
1577,-37500.0,6500.0,150.0,-90.7
1578,-36500.0,6500.0,150.0,-86.7
1579,-35500.0,6500.0,150.0,-96.8
1580,-30500.0,6500.0,150.0,-121.8
1581,-29500.0,6500.0,150.0,-108.4
1582,-28500.0,6500.0,150.0,-109.2
1583,-27500.0,6500.0,150.0,-123.4
1584,-25500.0,6500.0,150.0,-105.3
1585,-24500.0,6500.0,150.0,-99.8
1586,-23500.0,6500.0,150.0,-96.2
1587,-22500.0,6500.0,150.0,-92.4
1588,-21500.0,6500.0,150.0,-92.8
1589,-20500.0,6500.0,150.0,-100.7
1590,-19500.0,6500.0,150.0,-125.4
1591,-78500.0,5500.0,150.0,-98.8
1592,-76500.0,5500.0,150.0,-97.0
1593,-75500.0,5500.0,150.0,-121.4
1594,-74500.0,5500.0,150.0,-121.6
1595,-73500.0,5500.0,150.0,-99.2
1596,-72500.0,5500.0,150.0,-118.7
1597,-71500.0,5500.0,150.0,-121.8
1598,-70500.0,5500.0,150.0,-121.9
1599,-65500.0,5500.0,150.0,-133.8
1600,-61500.0,5500.0,150.0,-85.9
1601,-60500.0,5500.0,150.0,-83.5
1602,-59500.0,5500.0,150.0,-80.9
1603,-58500.0,5500.0,150.0,-78.8
1604,-57500.0,5500.0,150.0,-78.7
1605,-56500.0,5500.0,150.0,-79.4
1606,-55500.0,5500.0,150.0,-80.4
1607,-54500.0,5500.0,150.0,-80.5
1608,-53500.0,5500.0,150.0,-80.0
1609,-52500.0,5500.0,150.0,-79.6
1610,-51500.0,5500.0,150.0,-79.3
1611,-50500.0,5500.0,150.0,-81.5
1612,-49500.0,5500.0,150.0,-81.7
1613,-48500.0,5500.0,150.0,-80.7
1614,-47500.0,5500.0,150.0,-78.5
1615,-46500.0,5500.0,150.0,-77.5
1616,-45500.0,5500.0,150.0,-77.7
1617,-44500.0,5500.0,150.0,-78.1
1618,-43500.0,5500.0,150.0,-78.1
1619,-42500.0,5500.0,150.0,-78.1
1620,-41500.0,5500.0,150.0,-79.0
1621,-40500.0,5500.0,150.0,-80.2
1622,-39500.0,5500.0,150.0,-83.0
1623,-38500.0,5500.0,150.0,-89.3
1624,-37500.0,5500.0,150.0,-86.4
1625,-36500.0,5500.0,150.0,-90.2
1626,-35500.0,5500.0,150.0,-101.7
1627,-29500.0,5500.0,150.0,-109.2
1628,-28500.0,5500.0,150.0,-110.5
1629,-27500.0,5500.0,150.0,-126.2
1630,-26500.0,5500.0,150.0,-111.9
1631,-25500.0,5500.0,150.0,-114.0
1632,-24500.0,5500.0,150.0,-92.9
1633,-23500.0,5500.0,150.0,-90.9
1634,-22500.0,5500.0,150.0,-90.6
1635,-21500.0,5500.0,150.0,-87.5
1636,-20500.0,5500.0,150.0,-90.8
1637,-19500.0,5500.0,150.0,-92.0
1638,-18500.0,5500.0,150.0,-92.6
1639,-17500.0,5500.0,150.0,-92.9
1640,-16500.0,5500.0,150.0,-106.8
1641,-73500.0,4500.0,150.0,-99.6
1642,-70500.0,4500.0,150.0,-95.9
1643,-69500.0,4500.0,150.0,-96.7
1644,-63500.0,4500.0,150.0,-107.3
1645,-61500.0,4500.0,150.0,-103.8
1646,-59500.0,4500.0,150.0,-99.9
1647,-58500.0,4500.0,150.0,-97.0
1648,-57500.0,4500.0,150.0,-83.8
1649,-56500.0,4500.0,150.0,-81.1
1650,-55500.0,4500.0,150.0,-80.7
1651,-54500.0,4500.0,150.0,-79.9
1652,-53500.0,4500.0,150.0,-79.9
1653,-52500.0,4500.0,150.0,-79.1
1654,-51500.0,4500.0,150.0,-79.5
1655,-50500.0,4500.0,150.0,-87.6
1656,-49500.0,4500.0,150.0,-92.7
1657,-48500.0,4500.0,150.0,-90.7
1658,-47500.0,4500.0,150.0,-91.3
1659,-46500.0,4500.0,150.0,-82.1
1660,-45500.0,4500.0,150.0,-77.7
1661,-44500.0,4500.0,150.0,-76.4
1662,-43500.0,4500.0,150.0,-77.0
1663,-42500.0,4500.0,150.0,-77.1
1664,-41500.0,4500.0,150.0,-77.8
1665,-40500.0,4500.0,150.0,-78.8
1666,-39500.0,4500.0,150.0,-81.3
1667,-38500.0,4500.0,150.0,-87.4
1668,-37500.0,4500.0,150.0,-85.4
1669,-36500.0,4500.0,150.0,-92.8
1670,-35500.0,4500.0,150.0,-96.9
1671,-29500.0,4500.0,150.0,-100.4
1672,-28500.0,4500.0,150.0,-94.2
1673,-27500.0,4500.0,150.0,-97.4
1674,-26500.0,4500.0,150.0,-92.6
1675,-25500.0,4500.0,150.0,-87.2
1676,-24500.0,4500.0,150.0,-87.1
1677,-23500.0,4500.0,150.0,-86.9
1678,-22500.0,4500.0,150.0,-87.1
1679,-21500.0,4500.0,150.0,-87.6
1680,-20500.0,4500.0,150.0,-89.4
1681,-19500.0,4500.0,150.0,-87.5
1682,-18500.0,4500.0,150.0,-90.1
1683,-17500.0,4500.0,150.0,-91.9
1684,-16500.0,4500.0,150.0,-89.5
1685,-14500.0,4500.0,150.0,-126.9
1686,-64500.0,3500.0,150.0,-100.3
1687,-62500.0,3500.0,150.0,-106.0
1688,-58500.0,3500.0,150.0,-106.1
1689,-57500.0,3500.0,150.0,-101.5
1690,-56500.0,3500.0,150.0,-94.0
1691,-55500.0,3500.0,150.0,-93.3
1692,-54500.0,3500.0,150.0,-84.3
1693,-53500.0,3500.0,150.0,-80.9
1694,-52500.0,3500.0,150.0,-79.9
1695,-51500.0,3500.0,150.0,-80.4
1696,-50500.0,3500.0,150.0,-95.2
1697,-49500.0,3500.0,150.0,-90.1
1698,-48500.0,3500.0,150.0,-92.6
1699,-47500.0,3500.0,150.0,-101.4
1700,-46500.0,3500.0,150.0,-110.1
1701,-45500.0,3500.0,150.0,-93.8
1702,-44500.0,3500.0,150.0,-80.2
1703,-43500.0,3500.0,150.0,-76.1
1704,-42500.0,3500.0,150.0,-75.7
1705,-41500.0,3500.0,150.0,-76.2
1706,-40500.0,3500.0,150.0,-77.2
1707,-39500.0,3500.0,150.0,-80.0
1708,-38500.0,3500.0,150.0,-86.9
1709,-37500.0,3500.0,150.0,-85.0
1710,-36500.0,3500.0,150.0,-86.9
1711,-35500.0,3500.0,150.0,-81.8
1712,-34500.0,3500.0,150.0,-82.6
1713,-33500.0,3500.0,150.0,-82.2
1714,-32500.0,3500.0,150.0,-82.4
1715,-31500.0,3500.0,150.0,-86.3
1716,-30500.0,3500.0,150.0,-88.1
1717,-29500.0,3500.0,150.0,-87.6
1718,-28500.0,3500.0,150.0,-87.2
1719,-27500.0,3500.0,150.0,-90.8
1720,-26500.0,3500.0,150.0,-90.2
1721,-25500.0,3500.0,150.0,-86.3
1722,-24500.0,3500.0,150.0,-87.7
1723,-23500.0,3500.0,150.0,-87.2
1724,-22500.0,3500.0,150.0,-86.7
1725,-21500.0,3500.0,150.0,-86.7
1726,-20500.0,3500.0,150.0,-87.7
1727,-19500.0,3500.0,150.0,-88.5
1728,-18500.0,3500.0,150.0,-94.3
1729,-17500.0,3500.0,150.0,-93.6
1730,-16500.0,3500.0,150.0,-93.7
1731,-14500.0,3500.0,150.0,-128.0
1732,-13500.0,3500.0,150.0,-128.1
1733,-62500.0,2500.0,150.0,-107.5
1734,-57500.0,2500.0,150.0,-97.0
1735,-56500.0,2500.0,150.0,-94.4
1736,-55500.0,2500.0,150.0,-96.9
1737,-54500.0,2500.0,150.0,-94.5
1738,-53500.0,2500.0,150.0,-99.2
1739,-52500.0,2500.0,150.0,-93.8
1740,-51500.0,2500.0,150.0,-89.2
1741,-50500.0,2500.0,150.0,-88.0
1742,-49500.0,2500.0,150.0,-90.2
1743,-48500.0,2500.0,150.0,-95.1
1744,-46500.0,2500.0,150.0,-110.0
1745,-45500.0,2500.0,150.0,-104.1
1746,-44500.0,2500.0,150.0,-96.2
1747,-43500.0,2500.0,150.0,-89.6
1748,-42500.0,2500.0,150.0,-78.2
1749,-41500.0,2500.0,150.0,-75.3
1750,-40500.0,2500.0,150.0,-75.6
1751,-39500.0,2500.0,150.0,-78.1
1752,-38500.0,2500.0,150.0,-85.6
1753,-37500.0,2500.0,150.0,-81.9
1754,-36500.0,2500.0,150.0,-79.8
1755,-35500.0,2500.0,150.0,-79.8
1756,-34500.0,2500.0,150.0,-79.9
1757,-33500.0,2500.0,150.0,-80.7
1758,-32500.0,2500.0,150.0,-81.5
1759,-31500.0,2500.0,150.0,-84.8
1760,-30500.0,2500.0,150.0,-87.1
1761,-29500.0,2500.0,150.0,-87.9
1762,-28500.0,2500.0,150.0,-90.4
1763,-27500.0,2500.0,150.0,-97.3
1764,-26500.0,2500.0,150.0,-93.8
1765,-25500.0,2500.0,150.0,-92.3
1766,-24500.0,2500.0,150.0,-94.0
1767,-23500.0,2500.0,150.0,-88.8
1768,-22500.0,2500.0,150.0,-86.7
1769,-21500.0,2500.0,150.0,-86.0
1770,-20500.0,2500.0,150.0,-89.8
1771,-19500.0,2500.0,150.0,-91.9
1772,-18500.0,2500.0,150.0,-92.6
1773,-17500.0,2500.0,150.0,-95.3
1774,-14500.0,2500.0,150.0,-124.7
1775,-13500.0,2500.0,150.0,-125.7
1776,-68500.0,1500.0,150.0,-93.0
1777,-67500.0,1500.0,150.0,-90.2
1778,-66500.0,1500.0,150.0,-93.5
1779,-60500.0,1500.0,150.0,-97.7
1780,-58500.0,1500.0,150.0,-96.9
1781,-57500.0,1500.0,150.0,-96.3
1782,-56500.0,1500.0,150.0,-97.4
1783,-55500.0,1500.0,150.0,-94.6
1784,-54500.0,1500.0,150.0,-97.7
1785,-52500.0,1500.0,150.0,-97.6
1786,-51500.0,1500.0,150.0,-91.3
1787,-50500.0,1500.0,150.0,-92.7
1788,-49500.0,1500.0,150.0,-93.2
1789,-46500.0,1500.0,150.0,-108.3
1790,-45500.0,1500.0,150.0,-96.8
1791,-44500.0,1500.0,150.0,-103.4
1792,-43500.0,1500.0,150.0,-100.4
1793,-41500.0,1500.0,150.0,-86.9
1794,-40500.0,1500.0,150.0,-77.1
1795,-39500.0,1500.0,150.0,-75.8
1796,-38500.0,1500.0,150.0,-80.0
1797,-37500.0,1500.0,150.0,-79.5
1798,-36500.0,1500.0,150.0,-78.7
1799,-35500.0,1500.0,150.0,-78.3
1800,-34500.0,1500.0,150.0,-79.4
1801,-33500.0,1500.0,150.0,-80.1
1802,-32500.0,1500.0,150.0,-82.9
1803,-31500.0,1500.0,150.0,-90.1
1804,-30500.0,1500.0,150.0,-96.1
1805,-29500.0,1500.0,150.0,-94.1
1806,-28500.0,1500.0,150.0,-89.7
1807,-27500.0,1500.0,150.0,-92.4
1808,-26500.0,1500.0,150.0,-92.3
1809,-25500.0,1500.0,150.0,-86.6
1810,-24500.0,1500.0,150.0,-85.1
1811,-23500.0,1500.0,150.0,-85.9
1812,-22500.0,1500.0,150.0,-87.1
1813,-21500.0,1500.0,150.0,-92.7
1814,-20500.0,1500.0,150.0,-90.7
1815,-19500.0,1500.0,150.0,-95.0
1816,-18500.0,1500.0,150.0,-94.1
1817,-17500.0,1500.0,150.0,-127.0
1818,-16500.0,1500.0,150.0,-134.7
1819,-13500.0,1500.0,150.0,-123.6
1820,-12500.0,1500.0,150.0,-128.4
1821,-69500.0,500.0,150.0,-97.0
1822,-67500.0,500.0,150.0,-93.2
1823,-66500.0,500.0,150.0,-88.6
1824,-65500.0,500.0,150.0,-87.6
1825,-64500.0,500.0,150.0,-105.7
1826,-59500.0,500.0,150.0,-97.8
1827,-58500.0,500.0,150.0,-95.2
1828,-55500.0,500.0,150.0,-98.9
1829,-52500.0,500.0,150.0,-94.7
1830,-51500.0,500.0,150.0,-93.5
1831,-50500.0,500.0,150.0,-93.7
1832,-49500.0,500.0,150.0,-101.6
1833,-47500.0,500.0,150.0,-99.7
1834,-46500.0,500.0,150.0,-97.9
1835,-45500.0,500.0,150.0,-99.8
1836,-39500.0,500.0,150.0,-74.4
1837,-38500.0,500.0,150.0,-78.7
1838,-37500.0,500.0,150.0,-78.5
1839,-36500.0,500.0,150.0,-78.4
1840,-35500.0,500.0,150.0,-77.5
1841,-34500.0,500.0,150.0,-79.2
1842,-33500.0,500.0,150.0,-79.9
1843,-32500.0,500.0,150.0,-80.9
1844,-31500.0,500.0,150.0,-84.3
1845,-30500.0,500.0,150.0,-86.9
1846,-29500.0,500.0,150.0,-88.2
1847,-28500.0,500.0,150.0,-90.3
1848,-27500.0,500.0,150.0,-97.9
1849,-26500.0,500.0,150.0,-108.1
1850,-25500.0,500.0,150.0,-100.3
1851,-24500.0,500.0,150.0,-103.5
1852,-23500.0,500.0,150.0,-102.0
1853,-22500.0,500.0,150.0,-92.9
1854,-21500.0,500.0,150.0,-93.4
1855,-20500.0,500.0,150.0,-91.8
1856,-19500.0,500.0,150.0,-89.7
1857,-18500.0,500.0,150.0,-91.1
1858,-17500.0,500.0,150.0,-126.7
1859,-16500.0,500.0,150.0,-131.0
1860,-15500.0,500.0,150.0,-118.4
1861,-65500.0,-500.0,150.0,-90.5
1862,-64500.0,-500.0,150.0,-87.7
1863,-63500.0,-500.0,150.0,-89.1
1864,-62500.0,-500.0,150.0,-94.1
1865,-60500.0,-500.0,150.0,-96.4
1866,-59500.0,-500.0,150.0,-93.6
1867,-58500.0,-500.0,150.0,-97.1
1868,-57500.0,-500.0,150.0,-102.3
1869,-56500.0,-500.0,150.0,-103.3
1870,-52500.0,-500.0,150.0,-94.9
1871,-51500.0,-500.0,150.0,-96.5
1872,-50500.0,-500.0,150.0,-98.4
1873,-48500.0,-500.0,150.0,-109.5
1874,-47500.0,-500.0,150.0,-111.1
1875,-42500.0,-500.0,150.0,-107.7
1876,-39500.0,-500.0,150.0,-72.8
1877,-38500.0,-500.0,150.0,-77.5
1878,-37500.0,-500.0,150.0,-77.4
1879,-36500.0,-500.0,150.0,-77.8
1880,-35500.0,-500.0,150.0,-76.7
1881,-34500.0,-500.0,150.0,-78.1
1882,-33500.0,-500.0,150.0,-81.1
1883,-32500.0,-500.0,150.0,-88.9
1884,-31500.0,-500.0,150.0,-108.8
1885,-30500.0,-500.0,150.0,-122.5
1886,-29500.0,-500.0,150.0,-93.8
1887,-28500.0,-500.0,150.0,-91.5
1888,-27500.0,-500.0,150.0,-95.1
1889,-22500.0,-500.0,150.0,-100.4
1890,-21500.0,-500.0,150.0,-103.0
1891,-20500.0,-500.0,150.0,-100.9
1892,-19500.0,-500.0,150.0,-94.9
1893,-18500.0,-500.0,150.0,-91.5
1894,-17500.0,-500.0,150.0,-91.1
1895,-16500.0,-500.0,150.0,-95.7
1896,-15500.0,-500.0,150.0,-131.9
1897,-14500.0,-500.0,150.0,-124.9
1898,-10500.0,-500.0,150.0,-131.5
1899,-68500.0,-1500.0,150.0,-98.6
1900,-64500.0,-1500.0,150.0,-93.7
1901,-63500.0,-1500.0,150.0,-93.9
1902,-62500.0,-1500.0,150.0,-87.1
1903,-61500.0,-1500.0,150.0,-90.4
1904,-60500.0,-1500.0,150.0,-90.9
1905,-59500.0,-1500.0,150.0,-100.0
1906,-53500.0,-1500.0,150.0,-98.8
1907,-52500.0,-1500.0,150.0,-99.6
1908,-50500.0,-1500.0,150.0,-102.2
1909,-49500.0,-1500.0,150.0,-107.4
1910,-48500.0,-1500.0,150.0,-109.7
1911,-39500.0,-1500.0,150.0,-72.2
1912,-38500.0,-1500.0,150.0,-75.9
1913,-37500.0,-1500.0,150.0,-76.5
1914,-36500.0,-1500.0,150.0,-76.9
1915,-35500.0,-1500.0,150.0,-76.4
1916,-34500.0,-1500.0,150.0,-77.2
1917,-33500.0,-1500.0,150.0,-81.4
1918,-32500.0,-1500.0,150.0,-99.9
1919,-31500.0,-1500.0,150.0,-95.9
1920,-29500.0,-1500.0,150.0,-112.5
1921,-28500.0,-1500.0,150.0,-107.5
1922,-27500.0,-1500.0,150.0,-108.8
1923,-22500.0,-1500.0,150.0,-101.1
1924,-21500.0,-1500.0,150.0,-103.0
1925,-20500.0,-1500.0,150.0,-113.1
1926,-19500.0,-1500.0,150.0,-123.6
1927,-18500.0,-1500.0,150.0,-121.6
1928,-17500.0,-1500.0,150.0,-123.7
1929,-16500.0,-1500.0,150.0,-94.5
1930,-15500.0,-1500.0,150.0,-94.3
1931,-14500.0,-1500.0,150.0,-91.9
1932,-13500.0,-1500.0,150.0,-99.8
1933,-10500.0,-1500.0,150.0,-128.3
1934,-62500.0,-2500.0,150.0,-92.8
1935,-61500.0,-2500.0,150.0,-87.0
1936,-60500.0,-2500.0,150.0,-88.3
1937,-59500.0,-2500.0,150.0,-88.8
1938,-50500.0,-2500.0,150.0,-100.7
1939,-49500.0,-2500.0,150.0,-94.9
1940,-48500.0,-2500.0,150.0,-96.3
